chr	pos		N	X
chr19	55383673		17	11
chr19	55384822		11	10
chr19	55384899		13	13
chr19	55385007		27	26
chr19	55385051		25	24
chr19	55385333		15	14
chr19	55385397		18	18
chr19	55387462		26	25
chr19	55387479		25	24
chr19	55387907		14	14
chr19	55387993		19	19
chr19	55388823		26	25
chr19	55388899		22	15
chr19	55388951		19	17
chr19	55388973		19	19
chr19	55389004		19	19
chr19	55389014		20	20
chr19	55389208		15	15
chr19	55389249		17	17
chr19	55389420		15	15
chr19	55389431		17	17
chr19	55390117		17	16
chr19	55390151		20	17
chr19	55390384		18	18
chr19	55390392		18	18
chr19	55390918		32	30
chr19	55390995		39	39
chr19	55391406		21	16
chr19	55391416		17	15
chr19	55391547		13	11
chr19	55391594		17	16
chr19	55391958		18	18
chr19	55391972		19	19
chr19	55392145		24	24
chr19	55392164		22	22
chr19	55392938		14	14
chr19	55392957		12	10
chr19	55394913		15	15
chr19	55394993		17	16
chr19	55395640		18	17
chr19	55395682		18	18
chr19	55395923		10	10
chr19	55395989		11	11
chr19	55396126		10	9
chr19	55396182		12	12
chr19	55396902		10	10
chr19	55396974		10	10
chr19	55397928		18	18
chr19	55397950		19	19
chr19	55398402		28	25
chr19	55398444		33	28
chr19	55398564		30	24
chr19	55398599		15	11
chr19	55398933		8	8
chr19	55398945		11	10
chr19	55399239		53	50
chr19	55399278		44	44
chr19	55400205		10	10
chr19	55400233		9	9
chr19	55400413		17	17
chr19	55400417		18	18
chr19	55400650		24	23
chr19	55400693		21	20
chr19	55400905		16	16
chr19	55400980		18	18
chr19	55401207		27	26
chr19	55401247		22	21
chr19	55401904		22	20
chr19	55401972		23	22
chr19	55402052		21	21
chr19	55402094		17	17
chr19	55402342		20	18
chr19	55402371		25	24
chr19	55402436		18	18
chr19	55402491		12	11
chr19	55402824		13	13
chr19	55402864		16	16
chr19	55403141		17	15
chr19	55403196		20	19
chr19	55403434		14	14
chr19	55403449		17	17
chr19	55403748		42	27
chr19	55403775		40	24
chr19	55404476		15	14
chr19	55404478		16	16
chr19	55405716		29	25
chr19	55405738		29	26
chr19	55406565		18	18
chr19	55406597		13	13
chr19	55407265		22	21
chr19	55407288		19	19
chr19	55407322		17	17
chr19	55407359		14	14
chr19	55407644		33	33
chr19	55407656		27	24
chr19	55407763		8	7
chr19	55407796		8	8
chr19	55407826		8	7
chr19	55407870		8	8
chr19	55408517		5	5
chr19	55408577		7	6
chr19	55408621		7	7
chr19	55408695		12	9
chr19	55408733		13	13
chr19	55408773		17	17
chr19	55408923		21	21
chr19	55408944		20	20
chr19	55409305		26	25
chr19	55409330		28	28
chr19	55409421		19	19
chr19	55409475		22	22
chr19	55410760		18	18
chr19	55410795		15	15
chr19	55410813		14	14
chr19	55410899		18	17
chr19	55410915		21	20
chr19	55410938		26	25
chr19	55411311		17	17
chr19	55411370		17	17
chr19	55411679		20	20
chr19	55411687		20	20
chr19	55412332		10	6
chr19	55412360		12	10
chr19	55412951		22	22
chr19	55412979		17	15
chr19	55413044		14	12
chr19	55413092		16	15
chr19	55413739		25	21
chr19	55413746		26	25
chr19	55413936		18	16
chr19	55413940		16	14
chr19	55414119		18	6
chr19	55414127		17	3
chr19	55415140		15	14
chr19	55415170		11	10
chr19	55415253		15	14
chr19	55415263		17	17
chr19	55416283		19	18
chr19	55416295		14	14
chr19	55417420		10	9
chr19	55417490		8	8
chr19	55418028		15	15
chr19	55418051		18	18
chr19	55418528		29	29
chr19	55418533		28	25
chr19	55419107		38	31
chr19	55419158		47	40
chr19	55419511		6	6
chr19	55419545		6	6
chr19	55420145		27	26
chr19	55420190		28	26
chr19	55420602		32	31
chr19	55420609		34	34
chr19	55421007		33	31
chr19	55421012		34	34
chr19	55421142		8	8
chr19	55421197		14	10
chr19	55421557		14	14
chr19	55421583		13	10
chr19	55421803		9	3
chr19	55421887		18	4
chr19	55422044		26	3
chr19	55422073		21	2
chr19	55422602		26	24
chr19	55422614		26	25
chr19	55422844		20	9
chr19	55422891		19	12
chr19	55423001		15	1
chr19	55423057		19	1
chr19	55423510		8	4
chr19	55423578		11	1
chr19	55423601		14	5
chr19	55423628		16	8
chr19	55424348		11	0
chr19	55424398		18	0
chr19	55424670		16	4
chr19	55424674		17	6
chr19	55424824		25	24
chr19	55424832		28	21
chr19	55425056		30	25
chr19	55425080		37	35
chr19	55425303		33	29
chr19	55425380		13	13
chr19	55425640		14	14
chr19	55425694		18	16
chr19	55426505		18	17
chr19	55426524		17	17
chr19	55427139		10	10
chr19	55427145		10	10
chr19	55427287		5	5
chr19	55427297		5	5
chr19	55427363		4	4
chr19	55427367		4	3
chr19	55427812		16	15
chr19	55427831		19	18
chr19	55427946		19	18
chr19	55427960		18	18
chr19	55428468		8	8
chr19	55428491		12	12
chr19	55428504		12	12
chr19	55428521		15	13
chr19	55428766		32	32
chr19	55428775		29	29
chr19	55429325		28	25
chr19	55429400		27	26
chr19	55429806		11	11
chr19	55429828		13	12
chr19	55429929		26	26
chr19	55429939		27	26
chr19	55430213		25	23
chr19	55430300		26	26
chr19	55431225		22	22
chr19	55431271		27	26
chr19	55431803		12	12
chr19	55431870		8	8
chr19	55436240		25	23
chr19	55436262		26	24
chr19	55439364		28	28
chr19	55439396		31	30
chr19	55440535		16	11
chr19	55440558		12	10
chr19	55440789		11	6
chr19	55440797		9	4
chr19	55441504		42	37
chr19	55441556		38	27
chr19	55442210		42	30
chr19	55442297		13	13
chr19	55442501		13	13
chr19	55442536		24	22
chr19	55443002		19	19
chr19	55443079		13	12
chr19	55443652		19	14
chr19	55443657		21	17
chr19	55443844		19	17
chr19	55443876		23	12
chr19	55444001		21	20
chr19	55444079		35	34
chr19	55444446		24	24
chr19	55444449		25	25
chr19	55444618		3	3
chr19	55444660		12	12
chr19	55445527		21	21
chr19	55445537		21	21
chr19	55445751		8	8
chr19	55445765		12	12
chr19	55446705		12	12
chr19	55446792		13	13
chr19	55447682		12	11
chr19	55447688		13	13
chr19	55448001		18	17
chr19	55448084		13	12
chr19	55448253		7	7
chr19	55448255		7	7
chr19	55448322		9	8
chr19	55448389		24	10
chr19	55448883		15	15
chr19	55448885		14	13
chr19	55449779		9	6
chr19	55449785		9	5
chr19	55449831		5	5
chr19	55449843		5	5
chr19	55449946		28	26
chr19	55449949		26	19
chr19	55450615		18	18
chr19	55450657		17	17
chr19	55450701		14	14
chr19	55450734		16	15
chr19	55450959		44	44
chr19	55450983		40	38
chr19	55451175		35	27
chr19	55451178		36	36
chr19	55452486		22	21
chr19	55452499		22	21
chr19	55452678		10	9
chr19	55452690		10	10
chr19	55453315		21	20
chr19	55453363		22	22
chr19	55453525		17	17
chr19	55453563		9	8
chr19	55453916		15	13
chr19	55453944		12	11
chr19	55454179		12	12
chr19	55454197		11	11
chr19	55455023		16	16
chr19	55455089		26	26
chr19	55455222		31	29
chr19	55455231		33	33
chr19	55455722		22	15
chr19	55455768		17	14
chr19	55456105		24	17
chr19	55456169		26	23
chr19	55456421		21	18
chr19	55456449		13	12
chr19	55456903		5	5
chr19	55456980		13	13
chr19	55457101		17	17
chr19	55457132		26	24
chr19	55457420		28	26
chr19	55457496		24	22
chr19	55457665		11	11
chr19	55457699		7	7
chr19	55457953		27	19
chr19	55457969		27	26
chr19	55458328		36	36
chr19	55458388		30	28
chr19	55458668		21	20
chr19	55458675		18	17
chr19	55458942		24	23
chr19	55458964		31	31
chr19	55460486		13	13
chr19	55460499		21	21
chr19	55460525		28	27
chr19	55460587		43	41
chr19	55461406		6	6
chr19	55461493		4	4
chr19	55461656		26	15
chr19	55461675		28	17
chr19	55461917		28	19
chr19	55461988		11	8
chr19	55463319		13	11
chr19	55463338		17	17
chr19	55463711		13	13
chr19	55463782		14	14
chr19	55465213		48	31
chr19	55465295		28	24
chr19	55465402		21	21
chr19	55465478		24	24
chr19	55465671		8	8
chr19	55465686		7	7
chr19	55466010		29	29
chr19	55466090		13	12
chr19	55466729		20	15
chr19	55466755		17	15
chr19	55466827		16	16
chr19	55466886		12	12
chr19	55468519		27	26
chr19	55468533		28	27
chr19	55468624		25	25
chr19	55468658		18	18
chr19	55468727		27	27
chr19	55468783		33	32
chr19	55469231		16	11
chr19	55469260		16	11
chr19	55469806		8	0
chr19	55469878		10	7
chr19	55470114		16	8
chr19	55470166		15	9
chr19	55470616		16	16
chr19	55470644		19	18
chr19	55471727		14	14
chr19	55471763		12	11
chr19	55471802		17	15
chr19	55471810		18	17
chr19	55472244		15	15
chr19	55472272		19	18
chr19	55473024		17	15
chr19	55473047		16	16
chr19	55473131		15	15
chr19	55473164		16	9
chr19	55473201		18	18
chr19	55473262		19	19
chr19	55473467		5	5
chr19	55473478		8	8
chr19	55473563		18	18
chr19	55473600		19	19
chr19	55474166		6	4
chr19	55474194		9	7
chr19	55474284		6	5
chr19	55474298		4	4
chr19	55475330		15	15
chr19	55475382		17	17
chr19	55475434		17	15
chr19	55475478		20	19
chr19	55475729		28	28
chr19	55475755		26	26
chr19	55475830		18	18
chr19	55475832		17	17
chr19	55476116		48	46
chr19	55476193		37	37
chr19	55476315		27	17
chr19	55476392		33	19
chr19	55476480		26	24
chr19	55476485		25	20
chr19	55476567		22	9
chr19	55476591		28	13
chr19	55476602		29	24
chr19	55476616		30	24
chr19	55476812		12	11
chr19	55476870		9	9
chr19	55478009		13	13
chr19	55478038		11	10
chr19	55478664		9	9
chr19	55478687		8	8
chr19	55478809		12	12
chr19	55478820		11	9
chr19	55480842		17	15
chr19	55480880		17	17
chr19	55481414		12	9
chr19	55481456		11	8
chr19	55481501		9	4
chr19	55481527		15	8
chr19	55482203		9	8
chr19	55482244		13	12
chr19	55483308		5	1
chr19	55483359		7	2
chr19	55483715		17	10
chr19	55483773		11	10
chr19	55483914		20	17
chr19	55483988		8	8
chr19	55484533		12	11
chr19	55484574		7	7
chr19	55484640		22	22
chr19	55484645		21	21
chr19	55484729		13	13
chr19	55484800		9	9
chr19	55486112		15	14
chr19	55486132		15	15
chr19	55486328		15	14
chr19	55486364		19	18
chr19	55486660		17	15
chr19	55486674		18	16
chr19	55487451		18	16
chr19	55487466		23	20
chr19	55488629		23	23
chr19	55488696		22	21
chr19	55489102		35	34
chr19	55489157		33	31
chr19	55491224		12	12
chr19	55491288		13	6
chr19	55491501		14	10
chr19	55491595		18	17
chr19	55492158		17	15
chr19	55492188		18	18
chr19	55493104		19	19
chr19	55493141		19	18
chr19	55493536		13	13
chr19	55493569		9	7
chr19	55494483		27	26
chr19	55494493		22	22
chr19	55495908		37	14
chr19	55495976		36	21
chr19	55496331		20	18
chr19	55496372		13	13
chr19	55496710		19	15
chr19	55496748		22	19
chr19	55496915		18	18
chr19	55496945		21	21
chr19	55497311		12	11
chr19	55497358		16	16
chr19	55497842		16	14
chr19	55497876		13	12
chr19	55497906		15	15
chr19	55497983		18	16
chr19	55498610		29	28
chr19	55498650		28	28
chr19	55499013		11	4
chr19	55499041		10	8
chr19	55499727		24	23
chr19	55499752		28	28
chr19	55499844		22	21
chr19	55499898		17	17
chr19	55500439		18	18
chr19	55500454		20	18
chr19	55502341		22	20
chr19	55502355		21	18
chr19	55502555		23	23
chr19	55502564		24	23
chr19	55503008		20	20
chr19	55503060		15	15
chr19	55503802		3	3
chr19	55503869		14	14
chr19	55504413		13	13
chr19	55504494		10	10
chr19	55505938		18	18
chr19	55505988		22	22
chr19	55506614		8	8
chr19	55506693		4	3
chr19	55506817		18	18
chr19	55506872		16	16
chr19	55507273		7	7
chr19	55507281		7	7
chr19	55507702		13	13
chr19	55507713		12	8
chr19	55508537		32	30
chr19	55508556		39	34
chr19	55508613		58	57
chr19	55508665		62	60
chr19	55509335		13	12
chr19	55509367		7	6
chr19	55510658		34	28
chr19	55510686		39	38
chr19	55513883		31	20
chr19	55513894		30	26
chr19	55514204		21	21
chr19	55514292		17	17
chr19	55514588		20	19
chr19	55514594		19	19
chr19	55514738		11	10
chr19	55514783		10	7
chr19	55514886		16	12
chr19	55514890		16	11
chr19	55515905		27	25
chr19	55515929		26	22
chr19	55516230		33	28
chr19	55516238		30	29
chr19	55516814		11	11
chr19	55516850		11	11
chr19	55517067		17	17
chr19	55517080		15	15
chr19	55517917		10	9
chr19	55517985		10	9
chr19	55518111		17	12
chr19	55518133		19	18
chr19	55519920		9	3
chr19	55519948		16	10
chr19	55520913		11	11
chr19	55520959		17	15
chr19	55522769		27	11
chr19	55522778		29	10
chr19	55523005		9	5
chr19	55523019		9	9
chr19	55523810		20	9
chr19	55523815		20	13
chr19	55524977		13	8
chr19	55524992		14	14
chr19	55525609		22	21
chr19	55525656		32	29
chr19	55526206		26	24
chr19	55526222		27	27
chr19	55527321		16	15
chr19	55527374		21	16
chr19	55527453		32	32
chr19	55527468		27	24
chr19	55528737		13	13
chr19	55528765		13	12
chr19	55530235		14	14
chr19	55530272		14	14
chr19	55530631		39	39
chr19	55530637		43	40
chr19	55531236		29	29
chr19	55531287		33	33
chr19	55531404		31	31
chr19	55531424		30	30
chr19	55531558		36	36
chr19	55531588		33	33
chr19	55531856		19	19
chr19	55531869		15	15
chr19	55532001		32	32
chr19	55532016		40	39
chr19	55532174		33	33
chr19	55532200		27	27
chr19	55532424		10	9
chr19	55532464		7	7
chr19	55532906		9	9
chr19	55532912		9	9
chr19	55533216		18	14
chr19	55533290		17	17
chr19	55533737		18	18
chr19	55533788		13	13
chr19	55535506		19	17
chr19	55535568		20	19
chr19	55536044		28	27
chr19	55536075		21	20
chr19	55536116		20	19
chr19	55536130		20	14
chr19	55536423		7	7
chr19	55536456		12	12
chr19	55538013		3	3
chr19	55538054		4	4
chr19	55538659		12	12
chr19	55538663		11	11
chr19	55539728		7	0
chr19	55539763		7	0
chr19	55541402		32	30
chr19	55541409		33	32
chr19	55541823		15	13
chr19	55541849		14	9
chr19	55542007		13	12
chr19	55542022		13	10
chr19	55542124		13	9
chr19	55542160		11	11
chr19	55542403		11	9
chr19	55542461		10	10
chr19	55543137		12	11
chr19	55543187		14	13
chr19	55543929		34	31
chr19	55543985		24	24
chr19	55544308		35	34
chr19	55544368		28	27
chr19	55544614		16	7
chr19	55544680		13	12
chr19	55545103		32	31
chr19	55545130		24	23
chr19	55545213		18	18
chr19	55545269		7	7
chr19	55545479		18	18
chr19	55545481		18	16
chr19	55545672		14	9
chr19	55545676		13	13
chr19	55546028		23	22
chr19	55546100		14	14
chr19	55546362		10	5
chr19	55546392		14	13
chr19	55546514		46	46
chr19	55546586		44	43
chr19	55547079		13	13
chr19	55547099		12	12
chr19	55547789		11	7
chr19	55547798		11	11
chr19	55547841		9	9
chr19	55547844		9	9
chr19	55548436		18	17
chr19	55548452		18	18
chr19	55548713		10	9
chr19	55548795		12	12
chr19	55549404		10	10
chr19	55549410		10	10
chr19	55549520		24	24
chr19	55549565		21	20
chr19	55549604		19	19
chr19	55549634		16	16
chr19	55550185		16	14
chr19	55550200		15	15
chr19	55550227		15	15
chr19	55550255		13	13
chr19	55550320		27	27
chr19	55550394		19	19
chr19	55550822		19	17
chr19	55550825		19	18
chr19	55550982		12	12
chr19	55550995		10	9
chr19	55551024		8	7
chr19	55551052		8	7
chr19	55551138		5	5
chr19	55551195		8	8
chr19	55551205		9	9
chr19	55551227		9	9
chr19	55551740		8	6
chr19	55551743		8	7
chr19	55552315		24	24
chr19	55552326		22	21
chr19	55552520		12	11
chr19	55552586		18	17
chr19	55552638		16	15
chr19	55552698		6	4
chr19	55553505		17	15
chr19	55553525		16	14
chr19	55554169		2	2
chr19	55554200		4	4
chr19	55554203		5	5
chr19	55554273		5	4
chr19	55555064		40	40
chr19	55555073		37	37
chr19	55555343		17	17
chr19	55555392		9	9
chr19	55556412		10	7
chr19	55556431		11	7
chr19	55556567		17	13
chr19	55556589		14	12
chr19	55557119		7	5
chr19	55557140		5	5
chr19	55559250		12	11
chr19	55559299		19	19
chr19	55559907		25	25
chr19	55559960		19	19
chr19	55560163		15	13
chr19	55560195		16	16
chr19	55560436		20	18
chr19	55560472		20	20
chr19	55560661		15	14
chr19	55560683		12	12
chr19	55560804		11	11
chr19	55560849		18	17
chr19	55561443		13	13
chr19	55561487		5	4
chr19	55561522		5	4
chr19	55561584		10	8
chr19	55562179		13	12
chr19	55562191		13	13
chr19	55562343		13	12
chr19	55562360		16	16
chr19	55562968		20	20
chr19	55562976		18	18
chr19	55563112		14	8
chr19	55563187		8	8
chr19	55564239		28	24
chr19	55564242		25	21
chr19	55565426		24	24
chr19	55565476		38	37
chr19	55565727		16	14
chr19	55565778		33	33
chr19	55566604		26	24
chr19	55566629		31	29
chr19	55568362		24	24
chr19	55568367		21	19
chr19	55568454		10	10
chr19	55568484		10	8
chr19	55569317		14	9
chr19	55569393		12	10
chr19	55569501		15	13
chr19	55569511		17	17
chr19	55569719		17	17
chr19	55569771		11	10
chr19	55570069		17	17
chr19	55570075		12	12
chr19	55570929		12	5
chr19	55570958		14	5
chr19	55571263		9	7
chr19	55571299		8	4
chr19	55572055		19	12
chr19	55572058		20	17
chr19	55572247		6	5
chr19	55572263		4	3
chr19	55572587		6	6
chr19	55572592		7	7
chr19	55572612		10	9
chr19	55572665		10	10
chr19	55572964		19	9
chr19	55572991		16	8
chr19	55573188		15	3
chr19	55573198		15	4
chr19	55573817		20	20
chr19	55573881		11	11
chr19	55574872		12	12
chr19	55574884		12	12
chr19	55574912		16	15
chr19	55574997		24	24
chr19	55575970		14	9
chr19	55575980		14	7
chr19	55576368		24	5
chr19	55576388		29	14
chr19	55576708		10	8
chr19	55576744		14	10
chr19	55577622		19	15
chr19	55577666		20	19
chr19	55579308		10	10
chr19	55579400		11	11
chr19	55579737		19	16
chr19	55579741		19	19
chr19	55580455		11	11
chr19	55580467		12	12
chr19	55580653		14	14
chr19	55580675		14	14
chr19	55580748		11	9
chr19	55580782		12	12
chr19	55580943		6	6
chr19	55580966		10	10
chr19	55581455		12	12
chr19	55581478		12	7
chr19	55582560		10	9
chr19	55582584		12	12
chr19	55582719		41	38
chr19	55582746		45	39
chr19	55582938		19	18
chr19	55582943		21	19
chr19	55583751		26	24
chr19	55583761		24	24
chr19	55584217		5	5
chr19	55584236		7	7
chr19	55584769		9	5
chr19	55584775		11	11
chr19	55584848		15	15
chr19	55584850		15	14
chr19	55585501		8	2
chr19	55585529		12	5
chr19	55586615		30	30
chr19	55586623		29	25
chr19	55587043		17	16
chr19	55587075		18	18
chr19	55587902		20	16
chr19	55587913		17	17
chr19	55588507		18	9
chr19	55588547		11	11
chr19	55588979		14	13
chr19	55588984		14	4
chr19	55589345		16	16
chr19	55589353		15	15
chr19	55589412		12	12
chr19	55589461		11	11
chr19	55589713		4	4
chr19	55589792		6	6
chr19	55589810		7	7
chr19	55589812		7	5
chr19	55590022		22	22
chr19	55590067		18	18
chr19	55590248		10	10
chr19	55590276		10	10
chr19	55590617		27	26
chr19	55590691		24	24
chr19	55590942		8	8
chr19	55590963		7	7
chr19	55591651		14	14
chr19	55591683		14	14
chr19	55592527		11	11
chr19	55592584		10	10
chr19	55592932		11	11
chr19	55592963		9	6
chr19	55594008		9	7
chr19	55594033		14	12
chr19	55594311		15	10
chr19	55594382		15	14
chr19	55595405		16	15
chr19	55595445		17	16
chr19	55595720		16	15
chr19	55595795		20	18
chr19	55596030		2	1
chr19	55596092		6	6
chr19	55596213		11	11
chr19	55596239		18	18
chr19	55596510		11	9
chr19	55596529		12	9
chr19	55596809		11	11
chr19	55596874		7	7
chr19	55597053		11	10
chr19	55597082		16	15
chr19	55597475		25	24
chr19	55597494		25	21
chr19	55598259		16	10
chr19	55598278		16	15
chr19	55598894		22	21
chr19	55598899		22	22
chr19	55599220		13	7
chr19	55599274		13	8
chr19	55599314		11	10
chr19	55599356		18	16
chr19	55599428		17	15
chr19	55599468		10	8
chr19	55599643		4	4
chr19	55599695		5	5
chr19	55600010		16	16
chr19	55600075		7	7
chr19	55600202		15	14
chr19	55600265		16	15
chr19	55600430		20	20
chr19	55600461		13	12
chr19	55600514		12	10
chr19	55600516		11	9
chr19	55600637		16	13
chr19	55600654		17	17
chr19	55600753		28	28
chr19	55600798		37	37
chr19	55601859		15	15
chr19	55601899		14	14
chr19	55602562		31	26
chr19	55602589		29	27
chr19	55602705		14	11
chr19	55602779		21	20
chr19	55602927		27	27
chr19	55602985		43	43
chr19	55603190		12	12
chr19	55603195		11	11
chr19	55603506		13	12
chr19	55603522		15	12
chr19	55603751		20	20
chr19	55603794		24	22
chr19	55603823		17	17
chr19	55603899		25	25
chr19	55603938		34	34
chr19	55603943		38	36
chr19	55604366		33	31
chr19	55604373		32	32
chr19	55604918		21	20
chr19	55604997		12	12
chr19	55605388		11	10
chr19	55605392		10	10
chr19	55605852		15	15
chr19	55605875		15	15
chr19	55606043		17	17
chr19	55606075		24	24
chr19	55606541		18	17
chr19	55606557		13	12
chr19	55607510		22	15
chr19	55607569		23	18
chr19	55609354		10	10
chr19	55609356		10	9
chr19	55609509		22	22
chr19	55609552		33	33
chr19	55610101		55	53
chr19	55610117		51	42
chr19	55610530		15	13
chr19	55610594		13	13
chr19	55610609		12	10
chr19	55610679		16	16
chr19	55610746		16	16
chr19	55610750		18	18
chr19	55611010		12	12
chr19	55611029		13	13
chr19	55611222		17	16
chr19	55611225		18	18
chr19	55612042		21	21
chr19	55612066		17	16
chr19	55612224		16	16
chr19	55612239		17	17
chr19	55612555		9	9
chr19	55612596		9	9
chr19	55612841		9	9
chr19	55612895		8	8
chr19	55613383		12	12
chr19	55613393		13	12
chr19	55613486		16	16
chr19	55613491		15	15
chr19	55613504		15	15
chr19	55613554		18	18
chr19	55614108		11	11
chr19	55614175		6	6
chr19	55614247		8	8
chr19	55614292		12	11
chr19	55614829		16	6
chr19	55614839		15	9
chr19	55615710		12	12
chr19	55615762		16	16
chr19	55616110		7	7
chr19	55616180		11	11
chr19	55616306		24	24
chr19	55616400		13	13
chr19	55616443		7	7
chr19	55616475		10	10
