chr	pos		N	X
chr19	60197025		25	23
chr19	60197077		30	25
chr19	60197641		31	28
chr19	60197645		33	33
chr19	60198408		24	24
chr19	60198499		22	21
chr19	60200803		17	16
chr19	60200841		26	25
chr19	60201658		12	12
chr19	60201662		11	11
chr19	60202478		35	35
chr19	60202483		30	28
chr19	60202713		31	30
chr19	60202738		27	26
chr19	60202902		43	43
chr19	60202964		41	39
chr19	60204136		62	53
chr19	60204195		49	22
chr19	60206178		31	29
chr19	60206190		35	30
chr19	60206947		42	41
chr19	60206987		38	35
chr19	60209604		44	40
chr19	60209680		24	22
chr19	60209756		26	26
chr19	60209799		34	32
chr19	60210504		24	19
chr19	60210586		25	24
chr19	60214201		26	24
chr19	60214290		19	19
chr19	60216308		26	26
chr19	60216329		38	37
chr19	60218573		20	9
chr19	60218580		20	11
chr19	60218707		15	6
chr19	60218714		13	9
chr19	60219004		27	20
chr19	60219099		21	11
chr19	60220501		53	50
chr19	60220530		48	46
chr19	60221496		35	32
chr19	60221499		32	31
chr19	60221631		29	28
chr19	60221675		30	28
chr19	60221915		27	26
chr19	60221930		36	34
chr19	60222732		38	36
chr19	60222779		30	29
chr19	60223979		29	28
chr19	60223997		25	25
chr19	60225817		26	7
chr19	60225874		31	24
chr19	60226017		38	0
chr19	60226031		35	0
chr19	60226920		23	7
chr19	60226967		21	18
chr19	60227122		24	24
chr19	60227161		29	29
chr19	60227245		26	21
chr19	60227248		27	16
chr19	60227304		34	34
chr19	60227312		32	32
chr19	60227530		21	14
chr19	60227594		23	14
chr19	60228810		28	26
chr19	60228892		33	16
chr19	60229349		43	41
chr19	60229375		38	36
chr19	60230751		20	11
chr19	60230795		26	20
chr19	60230862		35	29
chr19	60230874		33	31
chr19	60231192		37	29
chr19	60231194		38	36
chr19	60231725		28	17
chr19	60231776		28	25
chr19	60233218		37	33
chr19	60233229		39	35
chr19	60234614		38	22
chr19	60234675		28	18
chr19	60234701		19	14
chr19	60234716		17	15
chr19	60235155		13	8
chr19	60235158		13	9
chr19	60235556		31	16
chr19	60235592		31	21
chr19	60238329		53	26
chr19	60238399		43	30
chr19	60238563		43	33
chr19	60238576		43	31
chr19	60241014		24	19
chr19	60241077		30	25
chr19	60242404		31	18
chr19	60242445		27	19
chr19	60242708		26	17
chr19	60242748		26	18
chr19	60242862		29	20
chr19	60242864		29	15
chr19	60242914		24	13
chr19	60242935		29	13
chr19	60243708		34	32
chr19	60243789		28	27
chr19	60244292		35	30
chr19	60244298		35	32
chr19	60245917		28	26
chr19	60245934		29	28
chr19	60246286		21	19
chr19	60246292		19	18
chr19	60246842		31	26
chr19	60246891		35	23
chr19	60247014		41	39
chr19	60247027		40	39
chr19	60247725		18	13
chr19	60247727		17	17
chr19	60248014		25	25
chr19	60248035		34	34
chr19	60249366		44	41
chr19	60249377		38	34
chr19	60251333		25	2
chr19	60251354		22	6
chr19	60252218		20	10
chr19	60252237		17	5
chr19	60252708		17	10
chr19	60252771		14	10
chr19	60253486		23	23
chr19	60253497		22	22
chr19	60254126		27	25
chr19	60254132		24	23
chr19	60254229		49	40
chr19	60254249		44	41
chr19	60254845		14	10
chr19	60254895		18	18
chr19	60255242		23	22
chr19	60255253		24	20
chr19	60255555		27	20
chr19	60255581		37	27
chr19	60257216		19	14
chr19	60257299		27	22
chr19	60257556		41	38
chr19	60257598		47	10
chr19	60259527		25	20
chr19	60259577		19	14
chr19	60259829		18	15
chr19	60259893		13	8
chr19	60260274		16	11
chr19	60260282		14	9
chr19	60261123		40	10
chr19	60261159		22	2
chr19	60261451		28	26
chr19	60261481		27	20
chr19	60262831		22	21
chr19	60262862		18	17
chr19	60264518		21	13
chr19	60264563		15	10
chr19	60264719		24	13
chr19	60264742		24	10
chr19	60265027		23	18
chr19	60265067		26	24
chr19	60266837		24	23
chr19	60266849		28	24
chr19	60268518		16	14
chr19	60268551		15	13
chr19	60271225		31	28
chr19	60271284		21	13
chr19	60272596		30	26
chr19	60272600		30	23
chr19	60275728		30	27
chr19	60275747		31	28
chr19	60277957		27	17
chr19	60277988		20	9
chr19	60279039		23	21
chr19	60279071		22	17
chr19	60281506		27	25
chr19	60281526		26	25
chr19	60283820		30	15
chr19	60283875		26	22
chr19	60284517		20	15
chr19	60284548		22	17
chr19	60285946		48	47
chr19	60285952		47	35
chr19	60286043		42	36
chr19	60286046		42	29
chr19	60286219		16	13
chr19	60286271		25	17
chr19	60286540		38	32
chr19	60286576		41	37
chr19	60287856		17	16
chr19	60287893		13	10
chr19	60288150		23	22
chr19	60288166		25	22
chr19	60288889		23	22
chr19	60288893		24	24
chr19	60290235		37	35
chr19	60290251		37	35
chr19	60290436		24	22
chr19	60290487		16	13
chr19	60290619		6	6
chr19	60290643		8	8
chr19	60291122		12	11
chr19	60291155		23	13
chr19	60291529		24	23
chr19	60291545		21	21
chr19	60292776		33	21
chr19	60292795		33	30
chr19	60293552		26	26
chr19	60293563		25	25
chr19	60295489		23	21
chr19	60295499		21	19
chr19	60295909		28	28
chr19	60295938		24	18
chr19	60296706		27	25
chr19	60296776		26	17
chr19	60297436		29	26
chr19	60297472		37	33
chr19	60297749		23	18
chr19	60297795		24	24
chr19	60298960		24	16
chr19	60298968		25	20
chr19	60299149		12	10
chr19	60299163		14	9
chr19	60299247		22	17
chr19	60299279		31	26
chr19	60301622		27	23
chr19	60301645		27	24
chr19	60302957		23	23
chr19	60302959		23	23
chr19	60303241		30	29
chr19	60303295		18	16
chr19	60303313		19	15
chr19	60303386		17	13
chr19	60303562		23	22
chr19	60303590		19	19
chr19	60304150		28	28
chr19	60304175		22	20
chr19	60305726		35	27
chr19	60305762		34	33
chr19	60306106		31	28
chr19	60306146		47	45
chr19	60308714		44	36
chr19	60308721		43	40
chr19	60309001		25	23
chr19	60309033		25	23
chr19	60309312		13	7
chr19	60309400		1	1
chr19	60310044		32	30
chr19	60310098		29	24
chr19	60310610		29	12
chr19	60310613		28	3
chr19	60313214		23	13
chr19	60313232		15	9
chr19	60314319		16	14
chr19	60314351		20	16
chr19	60316717		39	39
chr19	60316719		39	32
chr19	60317055		44	38
chr19	60317065		40	36
chr19	60318817		31	14
chr19	60318822		29	21
chr19	60320535		30	29
chr19	60320557		30	27
chr19	60324353		34	18
chr19	60324370		28	20
chr19	60330204		31	30
chr19	60330219		28	27
chr19	60332219		23	21
chr19	60332286		16	12
chr19	60334653		48	25
chr19	60334683		36	10
chr19	60335124		19	15
chr19	60335128		19	14
chr19	60335358		22	21
chr19	60335373		20	19
chr19	60335405		17	16
chr19	60335422		19	16
chr19	60335555		39	37
chr19	60335583		36	31
chr19	60336036		21	17
chr19	60336100		20	8
chr19	60337003		19	18
chr19	60337091		28	28
chr19	60337430		28	23
chr19	60337450		31	29
chr19	60337615		18	17
chr19	60337628		19	16
chr19	60337875		31	28
chr19	60337896		33	14
chr19	60339784		8	7
chr19	60339791		13	10
chr19	60340217		30	27
chr19	60340288		29	27
chr19	60341657		17	0
chr19	60341674		15	0
chr19	60342627		24	20
chr19	60342691		15	12
chr19	60343701		29	18
chr19	60343772		14	9
chr19	60344024		36	25
chr19	60344051		30	21
chr19	60344951		24	24
chr19	60344965		29	21
chr19	60347604		8	5
chr19	60347639		2	2
chr19	60359904		32	12
chr19	60359954		28	10
chr19	60360336		17	9
chr19	60360338		18	8
chr19	60360860		28	25
chr19	60360864		27	26
chr19	60360948		14	13
chr19	60360970		18	17
chr19	60363021		15	14
chr19	60363025		15	15
chr19	60363602		17	16
chr19	60363656		13	7
chr19	60364152		12	7
chr19	60364184		22	5
chr19	60364613		14	8
chr19	60364627		15	7
chr19	60364830		13	7
chr19	60364899		14	8
chr19	60365041		19	18
chr19	60365045		20	18
chr19	60365550		12	0
chr19	60365594		12	8
chr19	60365605		13	3
chr19	60365673		23	5
chr19	60365967		24	23
chr19	60365977		23	22
chr19	60370103		33	25
chr19	60370144		39	33
chr19	60371525		20	19
chr19	60371540		17	15
chr19	60373033		9	8
chr19	60373097		24	23
chr19	60373704		17	15
chr19	60373793		15	13
chr19	60373962		25	23
chr19	60373995		27	25
chr19	60374896		20	19
chr19	60374898		21	21
chr19	60375458		23	20
chr19	60375498		24	12
chr19	60376761		30	29
chr19	60376765		32	30
chr19	60378050		22	18
chr19	60378095		20	18
chr19	60378134		29	27
chr19	60378155		32	25
chr19	60378635		18	14
chr19	60378699		17	13
chr19	60380520		22	14
chr19	60380544		24	23
chr19	60383664		42	39
chr19	60383674		38	38
chr19	60387106		23	13
chr19	60387200		21	12
chr19	60388873		8	2
chr19	60388898		14	10
chr19	60390055		25	20
chr19	60390069		25	20
chr19	60391821		31	27
chr19	60391826		30	26
chr19	60392209		17	16
chr19	60392270		17	12
chr19	60392315		20	16
chr19	60392375		18	17
chr19	60393755		31	23
chr19	60393761		29	27
chr19	60393831		21	14
chr19	60393848		19	17
chr19	60394321		19	16
chr19	60394324		20	18
chr19	60394961		12	8
chr19	60394995		15	11
chr19	60395736		27	13
chr19	60395795		30	29
chr19	60396306		38	26
chr19	60396325		36	30
chr19	60396678		26	14
chr19	60396689		28	21
chr19	60396708		29	17
chr19	60396735		28	9
chr19	60398032		17	7
chr19	60398084		21	16
chr19	60399131		19	13
chr19	60399178		25	21
chr19	60399638		20	18
chr19	60399659		27	23
chr19	60401942		30	19
chr19	60401999		25	23
chr19	60402002		24	20
chr19	60402088		20	13
chr19	60407718		14	11
chr19	60407798		26	24
chr19	60407832		27	26
chr19	60407874		28	26
chr19	60408203		28	27
chr19	60408269		26	18
chr19	60408401		27	22
chr19	60408500		24	18
chr19	60410027		17	17
chr19	60410029		17	17
chr19	60410804		19	18
chr19	60410861		16	13
chr19	60413381		25	22
chr19	60413397		28	28
chr19	60415803		26	25
chr19	60415893		31	29
chr19	60416935		18	10
chr19	60416995		20	19
chr19	60420020		43	37
chr19	60420056		32	24
chr19	60421328		19	14
chr19	60421348		16	10
chr19	60421528		40	31
chr19	60421596		29	23
chr19	60423119		18	16
chr19	60423166		24	17
chr19	60425964		68	67
chr19	60425972		67	60
chr19	60426302		50	47
chr19	60426376		62	38
chr19	60426407		53	45
chr19	60426427		51	20
chr19	60430834		32	27
chr19	60430898		29	25
chr19	60430970		38	33
chr19	60430998		37	26
chr19	60431690		17	16
chr19	60431697		17	16
chr19	60431722		22	21
chr19	60431735		25	20
chr19	60431829		17	16
chr19	60431856		11	10
chr19	60432213		24	20
chr19	60432276		17	14
chr19	60433990		12	12
chr19	60433996		16	14
chr19	60437247		12	12
chr19	60437256		11	11
chr19	60437624		24	23
chr19	60437640		22	17
chr19	60440341		29	15
chr19	60440352		26	14
chr19	60440426		30	15
chr19	60440449		29	9
chr19	60441181		20	20
chr19	60441191		19	19
chr19	60441281		6	5
chr19	60441286		6	5
chr19	60441332		6	6
chr19	60441341		6	5
chr19	60441466		15	15
chr19	60441496		17	16
chr19	60441608		24	21
chr19	60441695		18	16
chr19	60442109		25	24
chr19	60442179		27	27
chr19	60443754		24	20
chr19	60443764		28	27
chr19	60445880		15	15
chr19	60445887		19	19
chr19	60446369		1	1
chr19	60446379		2	2
chr19	60447114		10	10
chr19	60447121		11	11
chr19	60447224		19	18
chr19	60447263		19	5
chr19	60458629		4	0
chr19	60458654		14	9
chr19	60458921		12	9
chr19	60458975		29	12
chr19	60459820		31	10
chr19	60459884		32	16
chr19	60460340		19	11
chr19	60460367		17	15
chr19	60462640		34	30
chr19	60462651		30	22
chr19	60463905		15	8
chr19	60463995		19	2
chr19	60464318		22	6
chr19	60464366		31	19
chr19	60465403		30	24
chr19	60465444		40	31
chr19	60465506		29	17
chr19	60465508		27	27
chr19	60468666		25	2
chr19	60468688		22	3
chr19	60468909		9	0
chr19	60468954		11	0
chr19	60469102		17	0
chr19	60469109		18	1
chr19	60469340		18	3
chr19	60469358		23	4
chr19	60469843		30	18
chr19	60469896		23	10
chr19	60470395		6	6
chr19	60470399		6	5
chr19	60470403		7	7
chr19	60470411		9	8
chr19	60471625		23	13
chr19	60471645		17	14
chr19	60472624		35	17
chr19	60472669		36	9
chr19	60473652		19	19
chr19	60473700		9	8
chr19	60477722		17	15
chr19	60477745		16	9
chr19	60481561		46	45
chr19	60481567		46	30
chr19	60482510		30	28
chr19	60482530		29	25
chr19	60488242		29	28
chr19	60488290		22	17
chr19	60488435		41	29
chr19	60488471		40	33
chr19	60488534		21	20
chr19	60488583		14	14
chr19	60488767		16	15
chr19	60488788		19	17
chr19	60490157		14	6
chr19	60490195		17	2
chr19	60491513		33	32
chr19	60491535		35	34
chr19	60491903		29	17
chr19	60491986		20	13
chr19	60492114		30	27
chr19	60492133		41	36
chr19	60492221		28	27
chr19	60492233		27	22
chr19	60493014		20	16
chr19	60493069		20	8
chr19	60493425		23	8
chr19	60493478		27	21
chr19	60497202		23	19
chr19	60497224		26	18
chr19	60498401		8	5
chr19	60498440		11	11
chr19	60498603		14	11
chr19	60498662		15	11
chr19	60499045		22	19
chr19	60499060		17	15
chr19	60501323		16	13
chr19	60501376		15	11
chr19	60502733		26	26
chr19	60502788		22	19
chr19	60503405		22	18
chr19	60503429		35	30
chr19	60507830		13	9
chr19	60507861		18	17
chr19	60508439		24	21
chr19	60508476		19	16
chr19	60509030		19	15
chr19	60509087		14	8
chr19	60509401		15	12
chr19	60509443		24	14
chr19	60510217		21	19
chr19	60510253		21	18
chr19	60513405		22	11
chr19	60513449		31	11
chr19	60514747		14	13
chr19	60514773		13	13
chr19	60516308		15	7
chr19	60516363		21	8
chr19	60520312		22	20
chr19	60520328		23	18
chr19	60520549		18	16
chr19	60520576		14	11
chr19	60523077		34	34
chr19	60523099		35	34
chr19	60527024		18	17
chr19	60527060		17	16
chr19	60527924		11	11
chr19	60527982		11	11
chr19	60528224		13	11
chr19	60528236		13	10
chr19	60528423		6	6
chr19	60528488		23	16
chr19	60528743		39	32
chr19	60528797		40	37
chr19	60529731		31	29
chr19	60529754		26	22
chr19	60531802		29	26
chr19	60531864		40	38
chr19	60532761		31	28
chr19	60532785		29	27
chr19	60534216		39	28
chr19	60534255		43	29
chr19	60539141		39	36
chr19	60539163		39	39
chr19	60539570		24	19
chr19	60539598		24	22
chr19	60539614		19	16
chr19	60539678		11	2
chr19	60540182		27	27
chr19	60540187		27	26
chr19	60541524		37	37
chr19	60541593		42	41
chr19	60542644		15	8
chr19	60542689		15	8
chr19	60543009		32	32
chr19	60543047		30	30
chr19	60546561		39	38
chr19	60546572		41	41
chr19	60549615		35	34
chr19	60549628		32	31
chr19	60554907		22	12
chr19	60554985		22	9
chr19	60556365		19	13
chr19	60556399		14	9
chr19	60561512		15	14
chr19	60561548		10	9
chr19	60563142		26	23
chr19	60563181		37	33
chr19	60564564		22	4
chr19	60564583		16	8
chr19	60564889		18	10
chr19	60564892		20	11
chr19	60565637		41	38
chr19	60565670		36	31
chr19	60565781		45	41
chr19	60565789		42	42
chr19	60568782		18	17
chr19	60568785		18	18
chr19	60570321		25	22
chr19	60570340		26	23
chr19	60571553		36	29
chr19	60571556		33	27
chr19	60573557		25	23
chr19	60573595		31	24
chr19	60578312		36	34
chr19	60578333		33	26
chr19	60579886		24	0
chr19	60579898		20	0
chr19	60580250		15	0
chr19	60580263		15	0
chr19	60581304		18	0
chr19	60581351		27	0
chr19	60582730		31	31
chr19	60582735		30	27
chr19	60583247		22	22
chr19	60583249		25	24
chr19	60584109		16	16
chr19	60584121		16	16
chr19	60584431		24	24
chr19	60584469		16	12
chr19	60585504		7	6
chr19	60585588		31	30
chr19	60586802		15	7
chr19	60586831		16	9
chr19	60587012		22	20
chr19	60587021		23	18
chr19	60587707		17	17
chr19	60587767		23	17
chr19	60587926		22	20
chr19	60587944		19	17
chr19	60590615		25	13
chr19	60590676		19	18
chr19	60591964		19	17
chr19	60591987		15	14
chr19	60594308		24	13
chr19	60594338		21	20
chr19	60598001		20	17
chr19	60598093		33	31
chr19	60602811		23	21
chr19	60602871		20	19
chr19	60604755		25	24
chr19	60604768		25	23
chr19	60605219		20	16
chr19	60605231		18	15
chr19	60606008		26	19
chr19	60606072		25	13
chr19	60608971		14	3
chr19	60608981		15	2
chr19	60609060		12	9
chr19	60609095		19	5
chr19	60611031		16	14
chr19	60611054		15	6
chr19	60614322		18	18
chr19	60614360		19	16
chr19	60615103		33	30
chr19	60615139		26	21
chr19	60615536		19	6
chr19	60615589		17	12
chr19	60615649		9	2
chr19	60615666		9	1
chr19	60619511		39	22
chr19	60619521		36	17
chr19	60624504		28	27
chr19	60624523		26	23
chr19	60624865		18	17
chr19	60624889		21	20
chr19	60627304		44	38
chr19	60627335		31	27
chr19	60629114		34	11
chr19	60629160		32	18
chr19	60640022		33	29
chr19	60640082		21	9
chr19	60647067		12	12
chr19	60647100		11	9
chr19	60650514		27	26
chr19	60650533		26	23
chr19	60651257		17	7
chr19	60651282		24	5
chr19	60651461		29	2
chr19	60651500		24	4
chr19	60654174		24	12
chr19	60654198		20	16
chr19	60657631		18	18
chr19	60657643		20	19
chr19	60658834		22	15
chr19	60658884		22	18
chr19	60659115		19	10
chr19	60659121		20	13
chr19	60661112		17	9
chr19	60661142		18	14
chr19	60664909		13	11
chr19	60664994		12	8
chr19	60665539		14	14
chr19	60665595		16	10
chr19	60665916		21	20
chr19	60665945		25	12
chr19	60666085		23	14
chr19	60666094		24	16
chr19	60666109		29	18
chr19	60666134		32	22
chr19	60667708		31	28
chr19	60667732		31	18
chr19	60668176		37	27
chr19	60668193		44	37
chr19	60670069		24	22
chr19	60670085		23	22
chr19	60673820		25	12
chr19	60673884		29	13
chr19	60674114		14	14
chr19	60674128		9	7
chr19	60676312		14	13
chr19	60676343		16	15
chr19	60678405		20	18
chr19	60678407		19	15
chr19	60679392		20	13
chr19	60679397		20	15
chr19	60682663		20	14
chr19	60682671		21	11
chr19	60683481		7	6
chr19	60683483		8	7
chr19	60683733		19	16
chr19	60683743		21	20
chr19	60684781		9	9
chr19	60684785		8	8
chr19	60686992		20	16
chr19	60686998		20	18
chr19	60687245		19	17
chr19	60687282		22	16
chr19	60691335		46	26
chr19	60691391		29	12
chr19	60694006		24	11
chr19	60694056		18	12
chr19	60694106		11	7
chr19	60694180		11	7
chr19	60694760		17	9
chr19	60694777		14	12
chr19	60696901		59	52
chr19	60696938		46	43
chr19	60699423		8	4
chr19	60699477		11	8
chr19	60699701		13	10
chr19	60699740		13	7
chr19	60701181		31	23
chr19	60701188		29	25
chr19	60701304		18	12
chr19	60701395		23	21
chr19	60701969		25	19
chr19	60701988		28	24
chr19	60706068		16	12
chr19	60706100		19	18
chr19	60710429		22	4
chr19	60710470		15	1
chr19	60716556		34	30
chr19	60716578		37	34
chr19	60719727		19	16
chr19	60719792		10	10
chr19	60723606		11	6
chr19	60723634		14	11
chr19	60724308		15	15
chr19	60724344		30	26
chr19	60728459		20	13
chr19	60728485		20	20
chr19	60729420		5	5
chr19	60729491		10	10
chr19	60730238		19	15
chr19	60730243		19	13
chr19	60734820		27	25
chr19	60734859		22	16
chr19	60735785		43	23
chr19	60735790		44	16
chr19	60739760		21	21
chr19	60739763		21	16
chr19	60740029		19	6
chr19	60740045		20	18
chr19	60742219		11	7
chr19	60742267		11	8
chr19	60743626		23	10
chr19	60743693		10	10
chr19	60749014		29	29
chr19	60749081		32	30
chr19	60752156		22	18
chr19	60752169		22	21
chr19	60753927		30	24
chr19	60753973		20	15
chr19	60754470		33	32
chr19	60754477		30	26
chr19	60754726		26	25
chr19	60754774		21	18
chr19	60755434		22	2
chr19	60755500		24	2
chr19	60755628		25	1
chr19	60755680		21	0
chr19	60758703		24	19
chr19	60758778		31	28
chr19	60758902		22	20
chr19	60758983		16	11
chr19	60760246		21	9
chr19	60760266		19	13
chr19	60761457		10	8
chr19	60761492		4	4
chr19	60762085		20	17
chr19	60762088		20	18
chr19	60762403		40	36
chr19	60762406		42	38
chr19	60763073		23	22
chr19	60763100		19	19
chr19	60763403		12	12
chr19	60763441		17	16
chr19	60764459		27	25
chr19	60764474		30	28
chr19	60765028		3	2
chr19	60765078		14	14
chr19	60766423		25	24
chr19	60766483		22	19
chr19	60768754		21	21
chr19	60768790		27	22
chr19	60770551		30	25
chr19	60770579		34	31
chr19	60773319		29	26
chr19	60773397		26	26
chr19	60773938		19	16
chr19	60773983		29	20
chr19	60778206		65	58
chr19	60778294		50	49
chr19	60778827		29	27
chr19	60778855		30	28
chr19	60779470		30	30
chr19	60779494		30	30
chr19	60779515		28	27
chr19	60779530		22	21
chr19	60781363		49	46
chr19	60781380		49	49
chr19	60781401		44	44
chr19	60781476		25	20
chr19	60782422		29	22
chr19	60782492		27	25
chr19	60783229		11	8
chr19	60783266		13	4
chr19	60784591		27	19
chr19	60784599		25	19
chr19	60784705		20	6
chr19	60784707		20	16
chr19	60785519		32	16
chr19	60785555		32	5
chr19	60788696		27	10
chr19	60788700		25	4
chr19	60789638		29	0
chr19	60789672		24	0
chr19	60791133		27	0
chr19	60791189		29	2
chr19	60791661		29	27
chr19	60791676		31	31
chr19	60793037		9	9
chr19	60793084		22	18
chr19	60794317		36	33
chr19	60794387		36	36
chr19	60795306		21	20
chr19	60795335		22	18
chr19	60795924		45	41
chr19	60795968		35	33
chr19	60796117		23	22
chr19	60796181		27	21
chr19	60796820		29	20
chr19	60796885		20	17
chr19	60797123		16	16
chr19	60797136		19	19
chr19	60799522		29	22
chr19	60799525		28	15
chr19	60800039		8	5
chr19	60800045		10	8
chr19	60800413		12	11
chr19	60800429		12	10
chr19	60804140		20	16
chr19	60804150		26	21
chr19	60804352		30	20
